ID,list,condition,item,rating,modal
50771742,3,LH,11,NA,might_cert
50771742,3,H,12,NA,might_cert
50771742,3,L,13,NA,may_cert
50771742,3,HL,14,NA,may_cert
50771742,3,LH,15,NA,may_cert
50771742,3,H,16,NA,may_cert
42977227,4,HL,1,NA,may_def
42977227,4,LH,2,NA,may_def
42977227,4,H,3,NA,may_def
42977227,4,L,4,NA,may_def
42977227,4,HL,5,NA,might_def
42977227,4,LH,6,NA,might_def
42977227,4,H,7,NA,might_def
42977227,4,L,8,NA,might_def
42977227,4,HL,9,NA,might_cert
42977227,4,LH,10,NA,might_cert
42977227,4,H,11,NA,might_cert
42977227,4,L,12,NA,might_cert
42977227,4,HL,13,NA,may_cert
42977227,4,LH,14,NA,may_cert
42977227,4,H,15,NA,may_cert
42977227,4,L,16,NA,may_cert
42977227,4,LH,1,NA,may_def
42977227,4,H,2,NA,may_def
42977227,4,L,3,NA,may_def
42977227,4,HL,4,NA,may_def
42977227,4,LH,5,NA,might_def
42977227,4,H,6,NA,might_def
42977227,4,L,7,NA,might_def
42977227,4,HL,8,NA,might_def
42977227,4,LH,9,NA,might_cert
42977227,4,H,10,NA,might_cert
42977227,4,L,11,NA,might_cert
42977227,4,HL,12,NA,might_cert
42977227,4,LH,13,NA,may_cert
42977227,4,H,14,NA,may_cert
42977227,4,L,15,NA,may_cert
42977227,4,HL,16,NA,may_cert
42977227,4,H,1,NA,may_def
42977227,4,L,2,NA,may_def
42977227,4,HL,3,NA,may_def
42977227,4,LH,4,NA,may_def
42977227,4,H,5,NA,might_def
42977227,4,L,6,NA,might_def
42977227,4,HL,7,NA,might_def
42977227,4,LH,8,NA,might_def
42977227,4,H,9,NA,might_cert
42977227,4,L,10,NA,might_cert
42977227,4,HL,11,NA,might_cert
42977227,4,LH,12,NA,might_cert
42977227,4,H,13,NA,may_cert
42977227,4,L,14,NA,may_cert
42977227,4,HL,15,NA,may_cert
42977227,4,LH,16,NA,may_cert
42977227,4,L,1,51,may_def
42977227,4,HL,2,32,may_def
42977227,4,LH,3,63,may_def
42977227,4,H,4,100,may_def
42977227,4,L,5,43,might_def
42977227,4,HL,6,49,might_def
42977227,4,LH,7,46,might_def
42977227,4,H,8,86,might_def
42977227,4,L,9,20,might_cert
42977227,4,HL,10,80,might_cert
42977227,4,LH,11,50,might_cert
42977227,4,H,12,88,might_cert
42977227,4,L,13,39,may_cert
42977227,4,HL,14,75,may_cert
42977227,4,LH,15,94,may_cert
42977227,4,H,16,91,may_cert
78877077,1,HL,1,84,may_def
78877077,1,LH,2,65,may_def
78877077,1,H,3,92,may_def
78877077,1,L,4,80,may_def
78877077,1,HL,5,75,might_def
78877077,1,LH,6,40,might_def
78877077,1,H,7,84,might_def
78877077,1,L,8,80,might_def
78877077,1,HL,9,50,might_cert
78877077,1,LH,10,85,might_cert
78877077,1,H,11,86,might_cert
78877077,1,L,12,90,might_cert
78877077,1,HL,13,74,may_cert
78877077,1,LH,14,60,may_cert
78877077,1,H,15,96,may_cert
78877077,1,L,16,71,may_cert
78877077,1,LH,1,NA,may_def
78877077,1,H,2,NA,may_def
78877077,1,L,3,NA,may_def
78877077,1,HL,4,NA,may_def
78877077,1,LH,5,NA,might_def
78877077,1,H,6,NA,might_def
78877077,1,L,7,NA,might_def
78877077,1,HL,8,NA,might_def
78877077,1,LH,9,NA,might_cert
78877077,1,H,10,NA,might_cert
78877077,1,L,11,NA,might_cert
78877077,1,HL,12,NA,might_cert
78877077,1,LH,13,NA,may_cert
78877077,1,H,14,NA,may_cert
78877077,1,L,15,NA,may_cert
78877077,1,HL,16,NA,may_cert
78877077,1,H,1,NA,may_def
78877077,1,L,2,NA,may_def
78877077,1,HL,3,NA,may_def
78877077,1,LH,4,NA,may_def
78877077,1,H,5,NA,might_def
78877077,1,L,6,NA,might_def
78877077,1,HL,7,NA,might_def
78877077,1,LH,8,NA,might_def
78877077,1,H,9,NA,might_cert
78877077,1,L,10,NA,might_cert
78877077,1,HL,11,NA,might_cert
78877077,1,LH,12,NA,might_cert
78877077,1,H,13,NA,may_cert
78877077,1,L,14,NA,may_cert
78877077,1,HL,15,NA,may_cert
78877077,1,LH,16,NA,may_cert
78877077,1,L,1,NA,may_def
78877077,1,HL,2,NA,may_def
78877077,1,LH,3,NA,may_def
78877077,1,H,4,NA,may_def
78877077,1,L,5,NA,might_def
78877077,1,HL,6,NA,might_def
78877077,1,LH,7,NA,might_def
78877077,1,H,8,NA,might_def
78877077,1,L,9,NA,might_cert
78877077,1,HL,10,NA,might_cert
78877077,1,LH,11,NA,might_cert
78877077,1,H,12,NA,might_cert
78877077,1,L,13,NA,may_cert
78877077,1,HL,14,NA,may_cert
78877077,1,LH,15,NA,may_cert
78877077,1,H,16,NA,may_cert
94195508,2,HL,1,NA,may_def
94195508,2,LH,2,NA,may_def
94195508,2,H,3,NA,may_def
94195508,2,L,4,NA,may_def
94195508,2,HL,5,NA,might_def
94195508,2,LH,6,NA,might_def
94195508,2,H,7,NA,might_def
94195508,2,L,8,NA,might_def
94195508,2,HL,9,NA,might_cert
94195508,2,LH,10,NA,might_cert
94195508,2,H,11,NA,might_cert
94195508,2,L,12,NA,might_cert
94195508,2,HL,13,NA,may_cert
94195508,2,LH,14,NA,may_cert
94195508,2,H,15,NA,may_cert
94195508,2,L,16,NA,may_cert
94195508,2,LH,1,71,may_def
94195508,2,H,2,99,may_def
94195508,2,L,3,66,may_def
94195508,2,HL,4,100,may_def
94195508,2,LH,5,99,might_def
94195508,2,H,6,99,might_def
94195508,2,L,7,31,might_def
94195508,2,HL,8,79,might_def
94195508,2,LH,9,65,might_cert
94195508,2,H,10,99,might_cert
94195508,2,L,11,58,might_cert
94195508,2,HL,12,71,might_cert
94195508,2,LH,13,93,may_cert
94195508,2,H,14,99,may_cert
94195508,2,L,15,63,may_cert
94195508,2,HL,16,84,may_cert
94195508,2,H,1,NA,may_def
94195508,2,L,2,NA,may_def
94195508,2,HL,3,NA,may_def
94195508,2,LH,4,NA,may_def
94195508,2,H,5,NA,might_def
94195508,2,L,6,NA,might_def
94195508,2,HL,7,NA,might_def
94195508,2,LH,8,NA,might_def
94195508,2,H,9,NA,might_cert
94195508,2,L,10,NA,might_cert
94195508,2,HL,11,NA,might_cert
94195508,2,LH,12,NA,might_cert
94195508,2,H,13,NA,may_cert
94195508,2,L,14,NA,may_cert
94195508,2,HL,15,NA,may_cert
94195508,2,LH,16,NA,may_cert
94195508,2,L,1,NA,may_def
94195508,2,HL,2,NA,may_def
94195508,2,LH,3,NA,may_def
94195508,2,H,4,NA,may_def
94195508,2,L,5,NA,might_def
94195508,2,HL,6,NA,might_def
94195508,2,LH,7,NA,might_def
94195508,2,H,8,NA,might_def
94195508,2,L,9,NA,might_cert
94195508,2,HL,10,NA,might_cert
94195508,2,LH,11,NA,might_cert
94195508,2,H,12,NA,might_cert
94195508,2,L,13,NA,may_cert
94195508,2,HL,14,NA,may_cert
94195508,2,LH,15,NA,may_cert
94195508,2,H,16,NA,may_cert
93043,3,HL,1,NA,may_def
93043,3,LH,2,NA,may_def
93043,3,H,3,NA,may_def
93043,3,L,4,NA,may_def
93043,3,HL,5,NA,might_def
93043,3,LH,6,NA,might_def
93043,3,H,7,NA,might_def
93043,3,L,8,NA,might_def
93043,3,HL,9,NA,might_cert
93043,3,LH,10,NA,might_cert
93043,3,H,11,NA,might_cert
93043,3,L,12,NA,might_cert
93043,3,HL,13,NA,may_cert
93043,3,LH,14,NA,may_cert
93043,3,H,15,NA,may_cert
93043,3,L,16,NA,may_cert
93043,3,LH,1,NA,may_def
93043,3,H,2,NA,may_def
93043,3,L,3,NA,may_def
93043,3,HL,4,NA,may_def
93043,3,LH,5,NA,might_def
93043,3,H,6,NA,might_def
93043,3,L,7,NA,might_def
93043,3,HL,8,NA,might_def
93043,3,LH,9,NA,might_cert
93043,3,H,10,NA,might_cert
93043,3,L,11,NA,might_cert
93043,3,HL,12,NA,might_cert
93043,3,LH,13,NA,may_cert
93043,3,H,14,NA,may_cert
93043,3,L,15,NA,may_cert
93043,3,HL,16,NA,may_cert
93043,3,H,1,68,may_def
93043,3,L,2,64,may_def
93043,3,HL,3,62,may_def
93043,3,LH,4,40,may_def
93043,3,H,5,41,might_def
93043,3,L,6,73,might_def
93043,3,HL,7,62,might_def
93043,3,LH,8,68,might_def
93043,3,H,9,91,might_cert
93043,3,L,10,58,might_cert
93043,3,HL,11,56,might_cert
93043,3,LH,12,41,might_cert
93043,3,H,13,74,may_cert
93043,3,L,14,66,may_cert
93043,3,HL,15,46,may_cert
93043,3,LH,16,59,may_cert
93043,3,L,1,NA,may_def
93043,3,HL,2,NA,may_def
93043,3,LH,3,NA,may_def
93043,3,H,4,NA,may_def
93043,3,L,5,NA,might_def
93043,3,HL,6,NA,might_def
93043,3,LH,7,NA,might_def
93043,3,H,8,NA,might_def
93043,3,L,9,NA,might_cert
93043,3,HL,10,NA,might_cert
93043,3,LH,11,NA,might_cert
93043,3,H,12,NA,might_cert
93043,3,L,13,NA,may_cert
93043,3,HL,14,NA,may_cert
93043,3,LH,15,NA,may_cert
93043,3,H,16,NA,may_cert
84548,4,HL,1,NA,may_def
84548,4,LH,2,NA,may_def
84548,4,H,3,NA,may_def
84548,4,L,4,NA,may_def
84548,4,HL,5,NA,might_def
84548,4,LH,6,NA,might_def
84548,4,H,7,NA,might_def
84548,4,L,8,NA,might_def
84548,4,HL,9,NA,might_cert
84548,4,LH,10,NA,might_cert
84548,4,H,11,NA,might_cert
84548,4,L,12,NA,might_cert
84548,4,HL,13,NA,may_cert
84548,4,LH,14,NA,may_cert
84548,4,H,15,NA,may_cert
84548,4,L,16,NA,may_cert
84548,4,LH,1,NA,may_def
84548,4,H,2,NA,may_def
84548,4,L,3,NA,may_def
84548,4,HL,4,NA,may_def
84548,4,LH,5,NA,might_def
84548,4,H,6,NA,might_def
84548,4,L,7,NA,might_def
84548,4,HL,8,NA,might_def
84548,4,LH,9,NA,might_cert
84548,4,H,10,NA,might_cert
84548,4,L,11,NA,might_cert
84548,4,HL,12,NA,might_cert
84548,4,LH,13,NA,may_cert
84548,4,H,14,NA,may_cert
84548,4,L,15,NA,may_cert
84548,4,HL,16,NA,may_cert
84548,4,H,1,NA,may_def
84548,4,L,2,NA,may_def
84548,4,HL,3,NA,may_def
84548,4,LH,4,NA,may_def
84548,4,H,5,NA,might_def
84548,4,L,6,NA,might_def
84548,4,HL,7,NA,might_def
84548,4,LH,8,NA,might_def
84548,4,H,9,NA,might_cert
84548,4,L,10,NA,might_cert
84548,4,HL,11,NA,might_cert
84548,4,LH,12,NA,might_cert
84548,4,H,13,NA,may_cert
84548,4,L,14,NA,may_cert
84548,4,HL,15,NA,may_cert
84548,4,LH,16,NA,may_cert
84548,4,L,1,50,may_def
84548,4,HL,2,81,may_def
84548,4,LH,3,97,may_def
84548,4,H,4,91,may_def
84548,4,L,5,50,might_def
84548,4,HL,6,96,might_def
84548,4,LH,7,70,might_def
84548,4,H,8,88,might_def
84548,4,L,9,50,might_cert
84548,4,HL,10,96,might_cert
84548,4,LH,11,93,might_cert
84548,4,H,12,95,might_cert
84548,4,L,13,50,may_cert
84548,4,HL,14,89,may_cert
84548,4,LH,15,97,may_cert
84548,4,H,16,94,may_cert
92104,2,HL,1,NA,may_def
92104,2,LH,2,NA,may_def
92104,2,H,3,NA,may_def
92104,2,L,4,NA,may_def
92104,2,HL,5,NA,might_def
92104,2,LH,6,NA,might_def
92104,2,H,7,NA,might_def
92104,2,L,8,NA,might_def
92104,2,HL,9,NA,might_cert
92104,2,LH,10,NA,might_cert
92104,2,H,11,NA,might_cert
92104,2,L,12,NA,might_cert
92104,2,HL,13,NA,may_cert
92104,2,LH,14,NA,may_cert
92104,2,H,15,NA,may_cert
92104,2,L,16,NA,may_cert
92104,2,LH,1,75,may_def
92104,2,H,2,97,may_def
92104,2,L,3,98,may_def
92104,2,HL,4,76,may_def
92104,2,LH,5,50,might_def
92104,2,H,6,98,might_def
92104,2,L,7,50,might_def
92104,2,HL,8,50,might_def
92104,2,LH,9,50,might_cert
92104,2,H,10,98,might_cert
92104,2,L,11,86,might_cert
92104,2,HL,12,50,might_cert
92104,2,LH,13,50,may_cert
92104,2,H,14,98,may_cert
92104,2,L,15,98,may_cert
92104,2,HL,16,62,may_cert
92104,2,H,1,NA,may_def
92104,2,L,2,NA,may_def
92104,2,HL,3,NA,may_def
92104,2,LH,4,NA,may_def
92104,2,H,5,NA,might_def
92104,2,L,6,NA,might_def
92104,2,HL,7,NA,might_def
92104,2,LH,8,NA,might_def
92104,2,H,9,NA,might_cert
92104,2,L,10,NA,might_cert
92104,2,HL,11,NA,might_cert
92104,2,LH,12,NA,might_cert
92104,2,H,13,NA,may_cert
92104,2,L,14,NA,may_cert
92104,2,HL,15,NA,may_cert
92104,2,LH,16,NA,may_cert
92104,2,L,1,NA,may_def
92104,2,HL,2,NA,may_def
92104,2,LH,3,NA,may_def
92104,2,H,4,NA,may_def
92104,2,L,5,NA,might_def
92104,2,HL,6,NA,might_def
92104,2,LH,7,NA,might_def
92104,2,H,8,NA,might_def
92104,2,L,9,NA,might_cert
92104,2,HL,10,NA,might_cert
92104,2,LH,11,NA,might_cert
92104,2,H,12,NA,might_cert
92104,2,L,13,NA,may_cert
92104,2,HL,14,NA,may_cert
92104,2,LH,15,NA,may_cert
92104,2,H,16,NA,may_cert
87144,1,HL,1,71,may_def
87144,1,LH,2,49,may_def
87144,1,H,3,100,may_def
87144,1,L,4,50,may_def
87144,1,HL,5,81,might_def
87144,1,LH,6,71,might_def
87144,1,H,7,100,might_def
87144,1,L,8,81,might_def
87144,1,HL,9,70,might_cert
87144,1,LH,10,72,might_cert
87144,1,H,11,100,might_cert
87144,1,L,12,75,might_cert
87144,1,HL,13,42,may_cert
87144,1,LH,14,88,may_cert
87144,1,H,15,91,may_cert
87144,1,L,16,72,may_cert
87144,1,LH,1,NA,may_def
87144,1,H,2,NA,may_def
87144,1,L,3,NA,may_def
87144,1,HL,4,NA,may_def
87144,1,LH,5,NA,might_def
87144,1,H,6,NA,might_def
87144,1,L,7,NA,might_def
87144,1,HL,8,NA,might_def
87144,1,LH,9,NA,might_cert
87144,1,H,10,NA,might_cert
87144,1,L,11,NA,might_cert
87144,1,HL,12,NA,might_cert
87144,1,LH,13,NA,may_cert
87144,1,H,14,NA,may_cert
87144,1,L,15,NA,may_cert
87144,1,HL,16,NA,may_cert
87144,1,H,1,NA,may_def
87144,1,L,2,NA,may_def
87144,1,HL,3,NA,may_def
87144,1,LH,4,NA,may_def
87144,1,H,5,NA,might_def
87144,1,L,6,NA,might_def
87144,1,HL,7,NA,might_def
87144,1,LH,8,NA,might_def
87144,1,H,9,NA,might_cert
87144,1,L,10,NA,might_cert
87144,1,HL,11,NA,might_cert
87144,1,LH,12,NA,might_cert
87144,1,H,13,NA,may_cert
87144,1,L,14,NA,may_cert
87144,1,HL,15,NA,may_cert
87144,1,LH,16,NA,may_cert
87144,1,L,1,NA,may_def
87144,1,HL,2,NA,may_def
87144,1,LH,3,NA,may_def
87144,1,H,4,NA,may_def
87144,1,L,5,NA,might_def
87144,1,HL,6,NA,might_def
87144,1,LH,7,NA,might_def
87144,1,H,8,NA,might_def
87144,1,L,9,NA,might_cert
87144,1,HL,10,NA,might_cert
87144,1,LH,11,NA,might_cert
87144,1,H,12,NA,might_cert
87144,1,L,13,NA,may_cert
87144,1,HL,14,NA,may_cert
87144,1,LH,15,NA,may_cert
87144,1,H,16,NA,may_cert
94799,1,HL,1,70,may_def
94799,1,LH,2,70,may_def
94799,1,H,3,100,may_def
94799,1,L,4,65,may_def
94799,1,HL,5,75,might_def
94799,1,LH,6,60,might_def
94799,1,H,7,99,might_def
94799,1,L,8,65,might_def
94799,1,HL,9,74,might_cert
94799,1,LH,10,70,might_cert
94799,1,H,11,100,might_cert
94799,1,L,12,65,might_cert
94799,1,HL,13,71,may_cert
94799,1,LH,14,90,may_cert
94799,1,H,15,100,may_cert
94799,1,L,16,50,may_cert
94799,1,LH,1,NA,may_def
94799,1,H,2,NA,may_def
94799,1,L,3,NA,may_def
94799,1,HL,4,NA,may_def
94799,1,LH,5,NA,might_def
94799,1,H,6,NA,might_def
94799,1,L,7,NA,might_def
94799,1,HL,8,NA,might_def
94799,1,LH,9,NA,might_cert
94799,1,H,10,NA,might_cert
94799,1,L,11,NA,might_cert
94799,1,HL,12,NA,might_cert
94799,1,LH,13,NA,may_cert
94799,1,H,14,NA,may_cert
94799,1,L,15,NA,may_cert
94799,1,HL,16,NA,may_cert
94799,1,H,1,NA,may_def
94799,1,L,2,NA,may_def
94799,1,HL,3,NA,may_def
94799,1,LH,4,NA,may_def
94799,1,H,5,NA,might_def
94799,1,L,6,NA,might_def
94799,1,HL,7,NA,might_def
94799,1,LH,8,NA,might_def
94799,1,H,9,NA,might_cert
94799,1,L,10,NA,might_cert
94799,1,HL,11,NA,might_cert
94799,1,LH,12,NA,might_cert
94799,1,H,13,NA,may_cert
94799,1,L,14,NA,may_cert
94799,1,HL,15,NA,may_cert
94799,1,LH,16,NA,may_cert
94799,1,L,1,NA,may_def
94799,1,HL,2,NA,may_def
94799,1,LH,3,NA,may_def
94799,1,H,4,NA,may_def
94799,1,L,5,NA,might_def
94799,1,HL,6,NA,might_def
94799,1,LH,7,NA,might_def
94799,1,H,8,NA,might_def
94799,1,L,9,NA,might_cert
94799,1,HL,10,NA,might_cert
94799,1,LH,11,NA,might_cert
94799,1,H,12,NA,might_cert
94799,1,L,13,NA,may_cert
94799,1,HL,14,NA,may_cert
94799,1,LH,15,NA,may_cert
94799,1,H,16,NA,may_cert
92915,2,HL,1,NA,may_def
92915,2,LH,2,NA,may_def
92915,2,H,3,NA,may_def
92915,2,L,4,NA,may_def
92915,2,HL,5,NA,might_def
92915,2,LH,6,NA,might_def
92915,2,H,7,NA,might_def
92915,2,L,8,NA,might_def
92915,2,HL,9,NA,might_cert
92915,2,LH,10,NA,might_cert
92915,2,H,11,NA,might_cert
92915,2,L,12,NA,might_cert
92915,2,HL,13,NA,may_cert
92915,2,LH,14,NA,may_cert
92915,2,H,15,NA,may_cert
92915,2,L,16,NA,may_cert
92915,2,LH,1,70,may_def
92915,2,H,2,92,may_def
92915,2,L,3,50,may_def
92915,2,HL,4,91,may_def
92915,2,LH,5,80,might_def
92915,2,H,6,100,might_def
92915,2,L,7,38,might_def
92915,2,HL,8,69,might_def
92915,2,LH,9,66,might_cert
92915,2,H,10,86,might_cert
92915,2,L,11,53,might_cert
92915,2,HL,12,85,might_cert
92915,2,LH,13,55,may_cert
92915,2,H,14,78,may_cert
92915,2,L,15,58,may_cert
92915,2,HL,16,67,may_cert
92915,2,H,1,NA,may_def
92915,2,L,2,NA,may_def
92915,2,HL,3,NA,may_def
92915,2,LH,4,NA,may_def
92915,2,H,5,NA,might_def
92915,2,L,6,NA,might_def
92915,2,HL,7,NA,might_def
92915,2,LH,8,NA,might_def
92915,2,H,9,NA,might_cert
92915,2,L,10,NA,might_cert
92915,2,HL,11,NA,might_cert
92915,2,LH,12,NA,might_cert
92915,2,H,13,NA,may_cert
92915,2,L,14,NA,may_cert
92915,2,HL,15,NA,may_cert
92915,2,LH,16,NA,may_cert
92915,2,L,1,NA,may_def
92915,2,HL,2,NA,may_def
92915,2,LH,3,NA,may_def
92915,2,H,4,NA,may_def
92915,2,L,5,NA,might_def
92915,2,HL,6,NA,might_def
92915,2,LH,7,NA,might_def
92915,2,H,8,NA,might_def
92915,2,L,9,NA,might_cert
92915,2,HL,10,NA,might_cert
92915,2,LH,11,NA,might_cert
92915,2,H,12,NA,might_cert
92915,2,L,13,NA,may_cert
92915,2,HL,14,NA,may_cert
92915,2,LH,15,NA,may_cert
92915,2,H,16,NA,may_cert
84469,4,HL,1,NA,may_def
84469,4,LH,2,NA,may_def
84469,4,H,3,NA,may_def
84469,4,L,4,NA,may_def
84469,4,HL,5,NA,might_def
84469,4,LH,6,NA,might_def
84469,4,H,7,NA,might_def
84469,4,L,8,NA,might_def
84469,4,HL,9,NA,might_cert
84469,4,LH,10,NA,might_cert
84469,4,H,11,NA,might_cert
84469,4,L,12,NA,might_cert
84469,4,HL,13,NA,may_cert
84469,4,LH,14,NA,may_cert
84469,4,H,15,NA,may_cert
84469,4,L,16,NA,may_cert
84469,4,LH,1,NA,may_def
84469,4,H,2,NA,may_def
84469,4,L,3,NA,may_def
84469,4,HL,4,NA,may_def
84469,4,LH,5,NA,might_def
84469,4,H,6,NA,might_def
84469,4,L,7,NA,might_def
84469,4,HL,8,NA,might_def
84469,4,LH,9,NA,might_cert
84469,4,H,10,NA,might_cert
84469,4,L,11,NA,might_cert
84469,4,HL,12,NA,might_cert
84469,4,LH,13,NA,may_cert
84469,4,H,14,NA,may_cert
84469,4,L,15,NA,may_cert
84469,4,HL,16,NA,may_cert
84469,4,H,1,NA,may_def
84469,4,L,2,NA,may_def
84469,4,HL,3,NA,may_def
84469,4,LH,4,NA,may_def
84469,4,H,5,NA,might_def
84469,4,L,6,NA,might_def
84469,4,HL,7,NA,might_def
84469,4,LH,8,NA,might_def
84469,4,H,9,NA,might_cert
84469,4,L,10,NA,might_cert
84469,4,HL,11,NA,might_cert
84469,4,LH,12,NA,might_cert
84469,4,H,13,NA,may_cert
84469,4,L,14,NA,may_cert
84469,4,HL,15,NA,may_cert
84469,4,LH,16,NA,may_cert
84469,4,L,1,44,may_def
84469,4,HL,2,85,may_def
84469,4,LH,3,89,may_def
84469,4,H,4,94,may_def
84469,4,L,5,71,might_def
84469,4,HL,6,60,might_def
84469,4,LH,7,40,might_def
84469,4,H,8,90,might_def
84469,4,L,9,50,might_cert
84469,4,HL,10,80,might_cert
84469,4,LH,11,87,might_cert
84469,4,H,12,95,might_cert
84469,4,L,13,65,may_cert
84469,4,HL,14,90,may_cert
84469,4,LH,15,77,may_cert
84469,4,H,16,90,may_cert
93407,2,HL,1,NA,may_def
93407,2,LH,2,NA,may_def
93407,2,H,3,NA,may_def
93407,2,L,4,NA,may_def
93407,2,HL,5,NA,might_def
93407,2,LH,6,NA,might_def
93407,2,H,7,NA,might_def
93407,2,L,8,NA,might_def
93407,2,HL,9,NA,might_cert
93407,2,LH,10,NA,might_cert
93407,2,H,11,NA,might_cert
93407,2,L,12,NA,might_cert
93407,2,HL,13,NA,may_cert
93407,2,LH,14,NA,may_cert
93407,2,H,15,NA,may_cert
93407,2,L,16,NA,may_cert
93407,2,LH,1,65,may_def
93407,2,H,2,88,may_def
93407,2,L,3,64,may_def
93407,2,HL,4,70,may_def
93407,2,LH,5,50,might_def
93407,2,H,6,100,might_def
93407,2,L,7,50,might_def
93407,2,HL,8,73,might_def
93407,2,LH,9,50,might_cert
93407,2,H,10,100,might_cert
93407,2,L,11,71,might_cert
93407,2,HL,12,70,might_cert
93407,2,LH,13,65,may_cert
93407,2,H,14,91,may_cert
93407,2,L,15,85,may_cert
93407,2,HL,16,70,may_cert
93407,2,H,1,NA,may_def
93407,2,L,2,NA,may_def
93407,2,HL,3,NA,may_def
93407,2,LH,4,NA,may_def
93407,2,H,5,NA,might_def
93407,2,L,6,NA,might_def
93407,2,HL,7,NA,might_def
93407,2,LH,8,NA,might_def
93407,2,H,9,NA,might_cert
93407,2,L,10,NA,might_cert
93407,2,HL,11,NA,might_cert
93407,2,LH,12,NA,might_cert
93407,2,H,13,NA,may_cert
93407,2,L,14,NA,may_cert
93407,2,HL,15,NA,may_cert
93407,2,LH,16,NA,may_cert
93407,2,L,1,NA,may_def
93407,2,HL,2,NA,may_def
93407,2,LH,3,NA,may_def
93407,2,H,4,NA,may_def
93407,2,L,5,NA,might_def
93407,2,HL,6,NA,might_def
93407,2,LH,7,NA,might_def
93407,2,H,8,NA,might_def
93407,2,L,9,NA,might_cert
93407,2,HL,10,NA,might_cert
93407,2,LH,11,NA,might_cert
93407,2,H,12,NA,might_cert
93407,2,L,13,NA,may_cert
93407,2,HL,14,NA,may_cert
93407,2,LH,15,NA,may_cert
93407,2,H,16,NA,may_cert
86159,3,HL,1,NA,may_def
86159,3,LH,2,NA,may_def
86159,3,H,3,NA,may_def
86159,3,L,4,NA,may_def
86159,3,HL,5,NA,might_def
86159,3,LH,6,NA,might_def
86159,3,H,7,NA,might_def
86159,3,L,8,NA,might_def
86159,3,HL,9,NA,might_cert
86159,3,LH,10,NA,might_cert
86159,3,H,11,NA,might_cert
86159,3,L,12,NA,might_cert
86159,3,HL,13,NA,may_cert
86159,3,LH,14,NA,may_cert
86159,3,H,15,NA,may_cert
86159,3,L,16,NA,may_cert
86159,3,LH,1,NA,may_def
86159,3,H,2,NA,may_def
86159,3,L,3,NA,may_def
86159,3,HL,4,NA,may_def
86159,3,LH,5,NA,might_def
86159,3,H,6,NA,might_def
86159,3,L,7,NA,might_def
86159,3,HL,8,NA,might_def
86159,3,LH,9,NA,might_cert
86159,3,H,10,NA,might_cert
86159,3,L,11,NA,might_cert
86159,3,HL,12,NA,might_cert
86159,3,LH,13,NA,may_cert
86159,3,H,14,NA,may_cert
86159,3,L,15,NA,may_cert
86159,3,HL,16,NA,may_cert
86159,3,H,1,100,may_def
86159,3,L,2,51,may_def
86159,3,HL,3,77,may_def
86159,3,LH,4,65,may_def
86159,3,H,5,100,might_def
86159,3,L,6,45,might_def
86159,3,HL,7,46,might_def
86159,3,LH,8,75,might_def
86159,3,H,9,100,might_cert
86159,3,L,10,56,might_cert
86159,3,HL,11,62,might_cert
86159,3,LH,12,74,might_cert
86159,3,H,13,100,may_cert
86159,3,L,14,50,may_cert
86159,3,HL,15,86,may_cert
86159,3,LH,16,69,may_cert
86159,3,L,1,NA,may_def
86159,3,HL,2,NA,may_def
86159,3,LH,3,NA,may_def
86159,3,H,4,NA,may_def
86159,3,L,5,NA,might_def
86159,3,HL,6,NA,might_def
86159,3,LH,7,NA,might_def
86159,3,H,8,NA,might_def
86159,3,L,9,NA,might_cert
86159,3,HL,10,NA,might_cert
86159,3,LH,11,NA,might_cert
86159,3,H,12,NA,might_cert
86159,3,L,13,NA,may_cert
86159,3,HL,14,NA,may_cert
86159,3,LH,15,NA,may_cert
86159,3,H,16,NA,may_cert
93574,4,HL,1,NA,may_def
93574,4,LH,2,NA,may_def
93574,4,H,3,NA,may_def
93574,4,L,4,NA,may_def
93574,4,HL,5,NA,might_def
93574,4,LH,6,NA,might_def
93574,4,H,7,NA,might_def
93574,4,L,8,NA,might_def
93574,4,HL,9,NA,might_cert
93574,4,LH,10,NA,might_cert
93574,4,H,11,NA,might_cert
93574,4,L,12,NA,might_cert
93574,4,HL,13,NA,may_cert
93574,4,LH,14,NA,may_cert
93574,4,H,15,NA,may_cert
93574,4,L,16,NA,may_cert
93574,4,LH,1,NA,may_def
93574,4,H,2,NA,may_def
93574,4,L,3,NA,may_def
93574,4,HL,4,NA,may_def
93574,4,LH,5,NA,might_def
93574,4,H,6,NA,might_def
93574,4,L,7,NA,might_def
93574,4,HL,8,NA,might_def
93574,4,LH,9,NA,might_cert
93574,4,H,10,NA,might_cert
93574,4,L,11,NA,might_cert
93574,4,HL,12,NA,might_cert
93574,4,LH,13,NA,may_cert
93574,4,H,14,NA,may_cert
93574,4,L,15,NA,may_cert
93574,4,HL,16,NA,may_cert
93574,4,H,1,NA,may_def
93574,4,L,2,NA,may_def
93574,4,HL,3,NA,may_def
93574,4,LH,4,NA,may_def
93574,4,H,5,NA,might_def
93574,4,L,6,NA,might_def
93574,4,HL,7,NA,might_def
93574,4,LH,8,NA,might_def
93574,4,H,9,NA,might_cert
93574,4,L,10,NA,might_cert
93574,4,HL,11,NA,might_cert
93574,4,LH,12,NA,might_cert
93574,4,H,13,NA,may_cert
93574,4,L,14,NA,may_cert
93574,4,HL,15,NA,may_cert
93574,4,LH,16,NA,may_cert
